data_pagamento,ano,mes,id_tempo
2019-05-27,2019,5,994
2019-05-28,2019,5,995
2019-05-29,2019,5,996
2019-05-30,2019,5,997
2019-05-31,2019,5,998
2019-06-03,2019,6,999
2019-06-04,2019,6,1000
2019-06-05,2019,6,1001
2019-06-06,2019,6,1002
2019-06-07,2019,6,1003
2019-06-10,2019,6,1004
2019-06-11,2019,6,1005
2019-06-12,2019,6,1006
2019-06-13,2019,6,1007
2019-06-14,2019,6,1008
2019-06-17,2019,6,1009
2019-06-18,2019,6,1010
2019-06-19,2019,6,1011
2019-06-25,2019,6,1012
2019-06-26,2019,6,1013
2019-06-27,2019,6,1014
2019-06-28,2019,6,1015
2019-07-01,2019,7,1016
2019-07-02,2019,7,1017
2019-07-03,2019,7,1018
2019-07-04,2019,7,1019
2019-07-05,2019,7,1020
2019-07-08,2019,7,1021
2019-07-10,2019,7,1022
2019-07-11,2019,7,1023
2019-07-12,2019,7,1024
2019-07-15,2019,7,1025
2019-07-16,2019,7,1026
2019-07-17,2019,7,1027
2019-07-18,2019,7,1028
2019-07-19,2019,7,1029
2019-07-22,2019,7,1030
2019-07-23,2019,7,1031
2019-07-24,2019,7,1032
2019-07-25,2019,7,1033
2019-07-26,2019,7,1034
2019-07-29,2019,7,1035
2019-07-30,2019,7,1036
2019-07-31,2019,7,1037
2019-08-01,2019,8,1038
2019-08-02,2019,8,1039
2019-08-05,2019,8,1040
2019-08-06,2019,8,1041
2019-08-07,2019,8,1042
2019-08-08,2019,8,1043
2019-08-09,2019,8,1044
2019-08-12,2019,8,1045
2019-08-13,2019,8,1046
2019-08-14,2019,8,1047
2019-08-16,2019,8,1048
2019-08-19,2019,8,1049
2019-08-20,2019,8,1050
2019-08-21,2019,8,1051
2019-08-22,2019,8,1052
2019-08-23,2019,8,1053
2019-08-26,2019,8,1054
2019-08-27,2019,8,1055
2019-08-28,2019,8,1056
2019-08-29,2019,8,1057
2019-08-30,2019,8,1058
2019-09-02,2019,9,1059
2019-09-03,2019,9,1060
2019-09-04,2019,9,1061
2019-09-05,2019,9,1062
2019-09-06,2019,9,1063
2019-09-10,2019,9,1064
2019-09-11,2019,9,1065
2019-09-12,2019,9,1066
2019-09-13,2019,9,1067
2019-09-16,2019,9,1068
2019-09-17,2019,9,1069
2019-09-18,2019,9,1070
2019-09-19,2019,9,1071
2019-09-20,2019,9,1072
2019-09-23,2019,9,1073
2019-09-24,2019,9,1074
2019-09-25,2019,9,1075
2019-09-26,2019,9,1076
2019-09-27,2019,9,1077
2019-09-30,2019,9,1078
2019-10-01,2019,10,1079
2019-10-02,2019,10,1080
2019-10-03,2019,10,1081
2019-10-07,2019,10,1082
2019-10-08,2019,10,1083
2019-10-09,2019,10,1084
2019-10-10,2019,10,1085
2019-10-11,2019,10,1086
2019-10-14,2019,10,1087
2019-10-15,2019,10,1088
2019-10-16,2019,10,1089
2019-10-17,2019,10,1090
2019-10-18,2019,10,1091
2019-10-21,2019,10,1092
2019-10-22,2019,10,1093
2019-10-23,2019,10,1094
2019-10-24,2019,10,1095
2019-10-25,2019,10,1096
2019-10-29,2019,10,1097
2019-10-30,2019,10,1098
2019-10-31,2019,10,1099
2019-11-01,2019,11,1100
2019-11-04,2019,11,1101
2019-11-05,2019,11,1102
2019-11-06,2019,11,1103
2019-11-07,2019,11,1104
2019-11-08,2019,11,1105
2019-11-11,2019,11,1106
2019-11-12,2019,11,1107
2019-11-13,2019,11,1108
2019-11-14,2019,11,1109
2019-11-18,2019,11,1110
2019-11-19,2019,11,1111
2019-11-20,2019,11,1112
2019-11-21,2019,11,1113
2019-11-22,2019,11,1114
2019-11-25,2019,11,1115
2019-11-26,2019,11,1116
2019-11-27,2019,11,1117
2019-11-28,2019,11,1118
2019-11-29,2019,11,1119
2019-12-02,2019,12,1120
2019-12-03,2019,12,1121
2019-12-04,2019,12,1122
2019-12-05,2019,12,1123
2019-12-06,2019,12,1124
2019-12-09,2019,12,1125
2019-12-10,2019,12,1126
2019-12-11,2019,12,1127
2019-12-12,2019,12,1128
2019-12-13,2019,12,1129
2019-12-16,2019,12,1130
2019-12-17,2019,12,1131
2019-12-18,2019,12,1132
2019-12-19,2019,12,1133
2019-12-20,2019,12,1134
2019-12-23,2019,12,1135
2019-12-24,2019,12,1136
2019-12-26,2019,12,1137
2019-12-27,2019,12,1138
2019-12-30,2019,12,1139
2019-12-31,2019,12,1140
2020-01-02,2020,1,1141
2020-01-03,2020,1,1142
2020-01-07,2020,1,1143
2020-01-08,2020,1,1144
2020-01-09,2020,1,1145
2020-01-10,2020,1,1146
2020-01-13,2020,1,1147
2020-01-14,2020,1,1148
2020-01-15,2020,1,1149
2020-01-16,2020,1,1150
2020-01-17,2020,1,1151
2020-01-20,2020,1,1152
2020-01-21,2020,1,1153
2020-01-22,2020,1,1154
2020-01-23,2020,1,1155
2020-01-24,2020,1,1156
2020-01-27,2020,1,1157
2020-01-29,2020,1,1158
2020-01-30,2020,1,1159
2020-01-31,2020,1,1160
2020-02-03,2020,2,1161
2020-02-04,2020,2,1162
2020-02-05,2020,2,1163
2020-02-06,2020,2,1164
2020-02-07,2020,2,1165
2020-02-10,2020,2,1166
2020-02-11,2020,2,1167
2020-02-12,2020,2,1168
2020-02-13,2020,2,1169
2020-02-14,2020,2,1170
2020-02-17,2020,2,1171
2020-02-18,2020,2,1172
2020-02-19,2020,2,1173
2020-02-20,2020,2,1174
2020-02-27,2020,2,1175
2020-02-28,2020,2,1176
2020-03-02,2020,3,1177
2020-03-03,2020,3,1178
2020-03-04,2020,3,1179
2020-03-05,2020,3,1180
2020-03-06,2020,3,1181
2020-03-09,2020,3,1182
2020-03-10,2020,3,1183
2020-03-11,2020,3,1184
2020-03-12,2020,3,1185
2020-03-13,2020,3,1186
2020-03-16,2020,3,1187
2020-03-17,2020,3,1188
2020-03-18,2020,3,1189
2020-03-19,2020,3,1190
2020-03-20,2020,3,1191
2020-03-24,2020,3,1192
2020-03-25,2020,3,1193
2020-03-26,2020,3,1194
2020-03-27,2020,3,1195
2020-03-30,2020,3,1196
2020-03-31,2020,3,1197
2020-04-01,2020,4,1198
2020-04-02,2020,4,1199
2020-04-03,2020,4,1200
2020-04-06,2020,4,1201
2020-04-07,2020,4,1202
2020-04-08,2020,4,1203
2020-04-09,2020,4,1204
2020-04-14,2020,4,1205
2020-04-15,2020,4,1206
2020-04-16,2020,4,1207
2020-04-17,2020,4,1208
2020-04-20,2020,4,1209
2020-04-22,2020,4,1210
2020-04-23,2020,4,1211
2020-04-24,2020,4,1212
2020-04-27,2020,4,1213
2020-04-28,2020,4,1214
2020-04-29,2020,4,1215
2020-04-30,2020,4,1216
2020-05-04,2020,5,1217
2020-05-05,2020,5,1218
2020-05-06,2020,5,1219
2020-05-07,2020,5,1220
2020-05-08,2020,5,1221
2020-05-11,2020,5,1222
2020-05-12,2020,5,1223
2020-05-13,2020,5,1224
2020-05-14,2020,5,1225
2020-05-15,2020,5,1226
2020-05-18,2020,5,1227
2020-05-19,2020,5,1228
2020-05-20,2020,5,1229
2020-05-21,2020,5,1230
2020-05-22,2020,5,1231
2020-05-25,2020,5,1232
2020-05-26,2020,5,1233
2020-05-27,2020,5,1234
2020-05-28,2020,5,1235
2020-05-29,2020,5,1236
2020-06-01,2020,6,1237
2020-06-02,2020,6,1238
2020-06-03,2020,6,1239
2020-06-04,2020,6,1240
2020-06-05,2020,6,1241
2020-06-08,2020,6,1242
2020-06-09,2020,6,1243
2020-06-10,2020,6,1244
2020-06-15,2020,6,1245
2020-06-16,2020,6,1246
2020-06-17,2020,6,1247
2020-06-18,2020,6,1248
2020-06-19,2020,6,1249
2020-06-22,2020,6,1250
2020-06-23,2020,6,1251
2020-06-24,2020,6,1252
2020-06-25,2020,6,1253
2020-06-26,2020,6,1254
2020-06-29,2020,6,1255
2020-06-30,2020,6,1256
2020-07-01,2020,7,1257
2020-07-02,2020,7,1258
2020-07-03,2020,7,1259
2020-07-06,2020,7,1260
2020-07-07,2020,7,1261
2020-07-08,2020,7,1262
2020-07-09,2020,7,1263
2020-07-10,2020,7,1264
2020-07-13,2020,7,1265
2020-07-14,2020,7,1266
2020-07-15,2020,7,1267
2020-07-16,2020,7,1268
2020-07-17,2020,7,1269
2020-07-20,2020,7,1270
2020-07-21,2020,7,1271
2020-07-22,2020,7,1272
2020-07-23,2020,7,1273
2020-07-24,2020,7,1274
2020-07-27,2020,7,1275
2020-07-28,2020,7,1276
2020-07-29,2020,7,1277
2020-07-30,2020,7,1278
2020-07-31,2020,7,1279
2020-08-03,2020,8,1280
2020-08-04,2020,8,1281
2020-08-05,2020,8,1282
2020-08-06,2020,8,1283
2020-08-07,2020,8,1284
2020-08-10,2020,8,1285
2020-08-11,2020,8,1286
2020-08-12,2020,8,1287
2020-08-13,2020,8,1288
2020-08-14,2020,8,1289
2020-08-17,2020,8,1290
2020-08-18,2020,8,1291
2020-08-19,2020,8,1292
2020-08-20,2020,8,1293
2020-08-21,2020,8,1294
2020-08-24,2020,8,1295
2020-08-25,2020,8,1296
2020-08-26,2020,8,1297
2020-08-27,2020,8,1298
2020-08-28,2020,8,1299
2020-08-31,2020,8,1300
2020-09-01,2020,9,1301
2020-09-02,2020,9,1302
2020-09-03,2020,9,1303
2020-09-04,2020,9,1304
2020-09-08,2020,9,1305
2020-09-09,2020,9,1306
2020-09-10,2020,9,1307
2020-09-11,2020,9,1308
2020-09-14,2020,9,1309
2020-09-15,2020,9,1310
2020-09-17,2020,9,1311
2020-09-18,2020,9,1312
2020-09-21,2020,9,1313
2020-09-22,2020,9,1314
2020-09-23,2020,9,1315
2020-09-24,2020,9,1316
2020-09-25,2020,9,1317
2020-09-28,2020,9,1318
2020-09-29,2020,9,1319
2020-09-30,2020,9,1320
2020-10-01,2020,10,1321
2020-10-02,2020,10,1322
2020-10-05,2020,10,1323
2020-10-06,2020,10,1324
2020-10-07,2020,10,1325
2020-10-08,2020,10,1326
2020-10-09,2020,10,1327
2020-10-13,2020,10,1328
2020-10-14,2020,10,1329
2020-10-15,2020,10,1330
2020-10-16,2020,10,1331
2020-10-19,2020,10,1332
2020-10-20,2020,10,1333
2020-10-21,2020,10,1334
2020-10-22,2020,10,1335
2020-10-23,2020,10,1336
2020-10-26,2020,10,1337
2020-10-27,2020,10,1338
2020-10-28,2020,10,1339
2020-10-29,2020,10,1340
2020-10-30,2020,10,1341
2020-11-03,2020,11,1342
2020-11-04,2020,11,1343
2020-11-05,2020,11,1344
2020-11-06,2020,11,1345
2020-11-09,2020,11,1346
2020-11-10,2020,11,1347
2020-11-11,2020,11,1348
2020-11-12,2020,11,1349
2020-11-13,2020,11,1350
2020-11-16,2020,11,1351
2020-11-17,2020,11,1352
2020-11-18,2020,11,1353
2020-11-19,2020,11,1354
2020-11-20,2020,11,1355
2020-11-23,2020,11,1356
2020-11-24,2020,11,1357
2020-11-25,2020,11,1358
2020-11-26,2020,11,1359
2020-11-27,2020,11,1360
2020-11-30,2020,11,1361
2020-12-01,2020,12,1362
2020-12-02,2020,12,1363
2020-12-03,2020,12,1364
2020-12-04,2020,12,1365
2020-12-07,2020,12,1366
2020-12-08,2020,12,1367
2020-12-09,2020,12,1368
2020-12-10,2020,12,1369
2020-12-11,2020,12,1370
2020-12-14,2020,12,1371
2020-12-15,2020,12,1372
2020-12-16,2020,12,1373
2020-12-17,2020,12,1374
2020-12-18,2020,12,1375
2020-12-21,2020,12,1376
2020-12-22,2020,12,1377
2020-12-23,2020,12,1378
2020-12-24,2020,12,1379
2020-12-28,2020,12,1380
2020-12-29,2020,12,1381
2020-12-30,2020,12,1382
2020-12-31,2020,12,1383
2021-01-07,2021,1,1384
2021-01-08,2021,1,1385
2021-01-11,2021,1,1386
2021-01-12,2021,1,1387
2021-01-13,2021,1,1388
2021-01-15,2021,1,1389
2021-01-18,2021,1,1390
2021-01-19,2021,1,1391
2021-01-20,2021,1,1392
2021-01-21,2021,1,1393
2021-01-22,2021,1,1394
2021-01-25,2021,1,1395
2021-01-26,2021,1,1396
2021-01-27,2021,1,1397
2021-01-28,2021,1,1398
2021-01-29,2021,1,1399
2021-02-01,2021,2,1400
2021-02-02,2021,2,1401
2021-02-03,2021,2,1402
2021-02-04,2021,2,1403
2021-02-05,2021,2,1404
2021-02-08,2021,2,1405
2021-02-09,2021,2,1406
2021-02-10,2021,2,1407
2021-02-11,2021,2,1408
2021-02-12,2021,2,1409
2021-02-17,2021,2,1410
2021-02-18,2021,2,1411
2021-02-19,2021,2,1412
2021-02-22,2021,2,1413
2021-02-23,2021,2,1414
2021-02-24,2021,2,1415
2021-02-25,2021,2,1416
2021-02-26,2021,2,1417
2021-03-01,2021,3,1418
2021-03-02,2021,3,1419
2021-03-03,2021,3,1420
2021-03-04,2021,3,1421
2021-03-05,2021,3,1422
2021-03-08,2021,3,1423
2021-03-09,2021,3,1424
2021-03-10,2021,3,1425
2021-03-11,2021,3,1426
2021-03-12,2021,3,1427
2021-03-15,2021,3,1428
2021-03-16,2021,3,1429
2021-03-17,2021,3,1430
2021-03-18,2021,3,1431
2021-03-19,2021,3,1432
2021-03-22,2021,3,1433
2021-03-23,2021,3,1434
2021-03-24,2021,3,1435
2021-03-25,2021,3,1436
2021-03-26,2021,3,1437
2021-03-29,2021,3,1438
2021-03-30,2021,3,1439
2021-03-31,2021,3,1440
2021-04-01,2021,4,1441
2021-04-05,2021,4,1442
2021-04-06,2021,4,1443
2021-04-07,2021,4,1444
2021-04-08,2021,4,1445
2021-04-09,2021,4,1446
2021-04-13,2021,4,1447
2021-04-14,2021,4,1448
2021-04-15,2021,4,1449
2021-04-16,2021,4,1450
2021-04-19,2021,4,1451
2021-04-20,2021,4,1452
2021-04-22,2021,4,1453
2021-04-23,2021,4,1454
2021-04-26,2021,4,1455
2021-04-27,2021,4,1456
2021-04-28,2021,4,1457
2021-04-29,2021,4,1458
2021-04-30,2021,4,1459
2021-05-03,2021,5,1460
2021-05-04,2021,5,1461
2021-05-06,2021,5,1462
2021-05-07,2021,5,1463
2021-05-10,2021,5,1464
2021-05-11,2021,5,1465
2021-05-12,2021,5,1466
2021-05-13,2021,5,1467
2021-05-14,2021,5,1468
2021-05-17,2021,5,1469
2021-05-18,2021,5,1470
2021-05-19,2021,5,1471
2021-05-20,2021,5,1472
2021-05-21,2021,5,1473
2021-05-24,2021,5,1474
2021-05-25,2021,5,1475
2021-05-26,2021,5,1476
2021-05-27,2021,5,1477
2021-05-28,2021,5,1478
2021-05-31,2021,5,1479
2021-06-01,2021,6,1480
2021-06-02,2021,6,1481
2021-06-03,2021,6,1482
2021-06-04,2021,6,1483
2021-06-07,2021,6,1484
2021-06-08,2021,6,1485
2021-06-09,2021,6,1486
2021-06-10,2021,6,1487
2021-06-11,2021,6,1488
2021-06-14,2021,6,1489
2021-06-15,2021,6,1490
2021-06-16,2021,6,1491
2021-06-17,2021,6,1492
2021-06-18,2021,6,1493
2021-06-22,2021,6,1494
2021-06-23,2021,6,1495
2021-06-24,2021,6,1496
2021-06-25,2021,6,1497
2021-06-28,2021,6,1498
2021-06-29,2021,6,1499
2021-06-30,2021,6,1500
2021-07-01,2021,7,1501
2021-07-02,2021,7,1502
2021-07-05,2021,7,1503
2021-07-06,2021,7,1504
2021-07-07,2021,7,1505
2021-07-08,2021,7,1506
2021-07-09,2021,7,1507
2021-07-12,2021,7,1508
2021-07-13,2021,7,1509
2021-07-15,2021,7,1510
2021-07-16,2021,7,1511
2021-07-19,2021,7,1512
2021-07-20,2021,7,1513
2021-07-21,2021,7,1514
2021-07-22,2021,7,1515
2021-07-23,2021,7,1516
2021-07-26,2021,7,1517
2021-07-27,2021,7,1518
2021-07-28,2021,7,1519
2021-07-29,2021,7,1520
2021-07-30,2021,7,1521
2021-07-31,2021,7,1522
2021-08-02,2021,8,1523
2021-08-03,2021,8,1524
2021-08-04,2021,8,1525
2021-08-05,2021,8,1526
2021-08-06,2021,8,1527
2021-08-07,2021,8,1528
2021-08-09,2021,8,1529
2021-08-10,2021,8,1530
2021-08-11,2021,8,1531
2021-08-13,2021,8,1532
2021-08-16,2021,8,1533
2021-08-17,2021,8,1534
2021-08-18,2021,8,1535
2021-08-19,2021,8,1536
2021-08-20,2021,8,1537
2021-08-23,2021,8,1538
2021-08-24,2021,8,1539
2021-08-25,2021,8,1540
2021-08-26,2021,8,1541
2021-08-27,2021,8,1542
2021-08-30,2021,8,1543
2021-08-31,2021,8,1544
2021-09-01,2021,9,1545
2021-09-02,2021,9,1546
2021-09-03,2021,9,1547
2021-09-06,2021,9,1548
2021-09-09,2021,9,1549
2021-09-10,2021,9,1550
2021-09-13,2021,9,1551
2021-09-14,2021,9,1552
2021-09-15,2021,9,1553
2021-09-16,2021,9,1554
2021-09-17,2021,9,1555
2021-09-20,2021,9,1556
2021-09-21,2021,9,1557
2021-09-22,2021,9,1558
2021-09-23,2021,9,1559
2021-09-24,2021,9,1560
2021-09-27,2021,9,1561
2021-09-28,2021,9,1562
2021-09-29,2021,9,1563
2021-09-30,2021,9,1564
2021-10-01,2021,10,1565
2021-10-04,2021,10,1566
2021-10-05,2021,10,1567
2021-10-06,2021,10,1568
2021-10-07,2021,10,1569
2021-10-08,2021,10,1570
2021-10-13,2021,10,1571
2021-10-14,2021,10,1572
2021-10-15,2021,10,1573
2021-10-18,2021,10,1574
2021-10-19,2021,10,1575
2021-10-20,2021,10,1576
2021-10-21,2021,10,1577
2021-10-22,2021,10,1578
2021-10-25,2021,10,1579
2021-10-26,2021,10,1580
2021-10-27,2021,10,1581
2021-10-28,2021,10,1582
2021-10-29,2021,10,1583
2021-11-01,2021,11,1584
2021-11-03,2021,11,1585
2021-11-04,2021,11,1586
2021-11-05,2021,11,1587
2021-11-08,2021,11,1588
2021-11-09,2021,11,1589
2021-11-10,2021,11,1590
2021-11-11,2021,11,1591
2021-11-12,2021,11,1592
2021-11-16,2021,11,1593
2021-11-17,2021,11,1594
2021-11-18,2021,11,1595
2021-11-19,2021,11,1596
2021-11-22,2021,11,1597
2021-11-23,2021,11,1598
2021-11-24,2021,11,1599
2021-11-25,2021,11,1600
2021-11-26,2021,11,1601
2021-11-29,2021,11,1602
2021-11-30,2021,11,1603
2021-12-01,2021,12,1604
2021-12-02,2021,12,1605
2021-12-03,2021,12,1606
2021-12-06,2021,12,1607
2021-12-07,2021,12,1608
2021-12-08,2021,12,1609
2021-12-09,2021,12,1610
2021-12-10,2021,12,1611
2021-12-13,2021,12,1612
2021-12-14,2021,12,1613
2021-12-15,2021,12,1614
2021-12-16,2021,12,1615
2021-12-17,2021,12,1616
2021-12-20,2021,12,1617
2021-12-21,2021,12,1618
2021-12-22,2021,12,1619
2021-12-23,2021,12,1620
2021-12-24,2021,12,1621
2021-12-27,2021,12,1622
2021-12-28,2021,12,1623
2021-12-29,2021,12,1624
2021-12-30,2021,12,1625
2021-12-31,2021,12,1626
2022-01-03,2022,1,1627
2022-01-04,2022,1,1628
2022-01-05,2022,1,1629
2022-01-11,2022,1,1630
2022-01-14,2022,1,1631
2022-01-17,2022,1,1632
2022-01-18,2022,1,1633
2022-01-19,2022,1,1634
2022-01-20,2022,1,1635
2022-01-21,2022,1,1636
2022-01-24,2022,1,1637
2022-01-25,2022,1,1638
2022-01-26,2022,1,1639
2022-01-27,2022,1,1640
2022-01-28,2022,1,1641
2022-01-31,2022,1,1642
2022-02-01,2022,2,1643
2022-02-02,2022,2,1644
2022-02-03,2022,2,1645
2022-02-04,2022,2,1646
2022-02-07,2022,2,1647
2022-02-08,2022,2,1648
2022-02-09,2022,2,1649
2022-02-10,2022,2,1650
2022-02-11,2022,2,1651
2022-02-14,2022,2,1652
2022-02-15,2022,2,1653
2022-02-16,2022,2,1654
2022-02-17,2022,2,1655
2022-02-18,2022,2,1656
2022-02-21,2022,2,1657
2022-02-22,2022,2,1658
2022-02-23,2022,2,1659
2022-02-24,2022,2,1660
2022-02-25,2022,2,1661
2022-03-02,2022,3,1662
2022-03-03,2022,3,1663
2022-03-04,2022,3,1664
2022-03-07,2022,3,1665
2022-03-08,2022,3,1666
2022-03-09,2022,3,1667
2022-03-10,2022,3,1668
2022-03-11,2022,3,1669
2022-03-14,2022,3,1670
2022-03-15,2022,3,1671
2022-03-16,2022,3,1672
2022-03-17,2022,3,1673
2022-03-18,2022,3,1674
2022-03-21,2022,3,1675
2022-03-22,2022,3,1676
2022-03-23,2022,3,1677
2022-03-24,2022,3,1678
2022-03-25,2022,3,1679
2022-03-28,2022,3,1680
2022-03-29,2022,3,1681
2022-03-30,2022,3,1682
2022-03-31,2022,3,1683
2022-04-01,2022,4,1684
2022-04-04,2022,4,1685
2022-04-05,2022,4,1686
2022-04-06,2022,4,1687
2022-04-07,2022,4,1688
2022-04-08,2022,4,1689
2022-04-11,2022,4,1690
2022-04-12,2022,4,1691
2022-04-13,2022,4,1692
2022-04-14,2022,4,1693
2022-04-18,2022,4,1694
2022-04-19,2022,4,1695
2022-04-20,2022,4,1696
2022-04-22,2022,4,1697
2022-04-26,2022,4,1698
2022-04-27,2022,4,1699
2022-04-28,2022,4,1700
2022-04-29,2022,4,1701
2022-05-02,2022,5,1702
2022-05-03,2022,5,1703
2022-05-04,2022,5,1704
2022-05-05,2022,5,1705
2022-05-06,2022,5,1706
2022-05-09,2022,5,1707
2022-05-10,2022,5,1708
2022-05-11,2022,5,1709
2022-05-12,2022,5,1710
2022-05-13,2022,5,1711
2022-05-16,2022,5,1712
2022-05-17,2022,5,1713
2022-05-18,2022,5,1714
2022-05-19,2022,5,1715
2022-05-20,2022,5,1716
2022-05-23,2022,5,1717
2022-05-24,2022,5,1718
2022-05-25,2022,5,1719
2022-05-26,2022,5,1720
2022-05-27,2022,5,1721
2022-05-30,2022,5,1722
2022-05-31,2022,5,1723
2022-06-01,2022,6,1724
2022-06-02,2022,6,1725
2022-06-03,2022,6,1726
2022-06-09,2022,6,1727
2022-06-10,2022,6,1728
2022-06-13,2022,6,1729
2022-06-15,2022,6,1730
2022-06-20,2022,6,1731
2022-06-21,2022,6,1732
2022-06-23,2022,6,1733
2022-06-24,2022,6,1734
2022-06-27,2022,6,1735
2022-06-28,2022,6,1736
2022-06-29,2022,6,1737
2022-06-30,2022,6,1738
2022-07-01,2022,7,1739
2022-07-04,2022,7,1740
2022-07-05,2022,7,1741
2022-07-06,2022,7,1742
2022-07-07,2022,7,1743
2022-07-08,2022,7,1744
2022-07-11,2022,7,1745
2022-07-12,2022,7,1746
2022-07-13,2022,7,1747
2022-07-14,2022,7,1748
2022-07-15,2022,7,1749
2022-07-19,2022,7,1750
2022-07-20,2022,7,1751
2022-07-21,2022,7,1752
2022-07-22,2022,7,1753
2022-07-25,2022,7,1754
2022-07-26,2022,7,1755
2022-07-27,2022,7,1756
2022-07-28,2022,7,1757
2022-07-29,2022,7,1758
2022-08-01,2022,8,1759
2022-08-02,2022,8,1760
2022-08-03,2022,8,1761
2022-08-04,2022,8,1762
2022-08-05,2022,8,1763
2022-08-08,2022,8,1764
2022-08-09,2022,8,1765
2022-08-10,2022,8,1766
2022-08-11,2022,8,1767
2022-08-12,2022,8,1768
2022-08-16,2022,8,1769
2022-08-17,2022,8,1770
2022-08-18,2022,8,1771
2022-08-19,2022,8,1772
2022-08-22,2022,8,1773
2022-08-23,2022,8,1774
2022-08-24,2022,8,1775
2022-08-25,2022,8,1776
2022-08-26,2022,8,1777
2022-08-29,2022,8,1778
2022-08-30,2022,8,1779
2022-08-31,2022,8,1780
2022-09-01,2022,9,1781
2022-09-02,2022,9,1782
2022-09-05,2022,9,1783
2022-09-06,2022,9,1784
2022-09-08,2022,9,1785
2022-09-09,2022,9,1786
2022-09-12,2022,9,1787
2022-09-13,2022,9,1788
2022-09-14,2022,9,1789
2022-09-15,2022,9,1790
2022-09-16,2022,9,1791
2022-09-19,2022,9,1792
2022-09-20,2022,9,1793
2022-09-21,2022,9,1794
2022-09-22,2022,9,1795
2022-09-23,2022,9,1796
2022-09-26,2022,9,1797
2022-09-27,2022,9,1798
2022-09-28,2022,9,1799
2022-09-29,2022,9,1800
2022-09-30,2022,9,1801
2022-10-03,2022,10,1802
2022-10-04,2022,10,1803
2022-10-05,2022,10,1804
2022-10-06,2022,10,1805
2022-10-07,2022,10,1806
2022-10-10,2022,10,1807
2022-10-11,2022,10,1808
2022-10-13,2022,10,1809
2022-10-14,2022,10,1810
2022-10-17,2022,10,1811
2022-10-18,2022,10,1812
2022-10-19,2022,10,1813
2022-10-20,2022,10,1814
2022-10-21,2022,10,1815
2022-10-24,2022,10,1816
2022-10-25,2022,10,1817
2022-10-26,2022,10,1818
2022-10-27,2022,10,1819
2022-10-28,2022,10,1820
2022-10-31,2022,10,1821
2022-11-01,2022,11,1822
2022-11-03,2022,11,1823
2022-11-04,2022,11,1824
2022-11-07,2022,11,1825
2022-11-08,2022,11,1826
2022-11-09,2022,11,1827
2022-11-10,2022,11,1828
2022-11-11,2022,11,1829
2022-11-16,2022,11,1830
2022-11-17,2022,11,1831
2022-11-18,2022,11,1832
2022-11-21,2022,11,1833
2022-11-22,2022,11,1834
2022-11-23,2022,11,1835
2022-11-24,2022,11,1836
2022-11-25,2022,11,1837
2022-11-28,2022,11,1838
2022-11-29,2022,11,1839
2022-11-30,2022,11,1840
2022-12-01,2022,12,1841
2022-12-02,2022,12,1842
2022-12-05,2022,12,1843
2022-12-06,2022,12,1844
2022-12-07,2022,12,1845
2022-12-08,2022,12,1846
2022-12-09,2022,12,1847
2022-12-12,2022,12,1848
2022-12-13,2022,12,1849
2022-12-14,2022,12,1850
2022-12-15,2022,12,1851
2022-12-16,2022,12,1852
2022-12-19,2022,12,1853
2022-12-20,2022,12,1854
2022-12-21,2022,12,1855
2022-12-22,2022,12,1856
2022-12-23,2022,12,1857
2022-12-26,2022,12,1858
2022-12-27,2022,12,1859
2022-12-28,2022,12,1860
2022-12-29,2022,12,1861
2022-12-30,2022,12,1862
2023-01-02,2023,1,1863
2023-01-03,2023,1,1864
2023-01-04,2023,1,1865
2023-01-05,2023,1,1866
2023-01-09,2023,1,1867
2023-01-10,2023,1,1868
2023-01-11,2023,1,1869
2023-01-12,2023,1,1870
2023-01-13,2023,1,1871
2023-01-16,2023,1,1872
2023-01-17,2023,1,1873
2023-01-18,2023,1,1874
2023-01-19,2023,1,1875
2023-01-20,2023,1,1876
2023-01-23,2023,1,1877
2023-01-25,2023,1,1878
2023-01-26,2023,1,1879
2023-01-27,2023,1,1880
2023-01-30,2023,1,1881
2023-01-31,2023,1,1882
2023-02-01,2023,2,1883
2023-02-02,2023,2,1884
2023-02-03,2023,2,1885
2023-02-06,2023,2,1886
2023-02-07,2023,2,1887
2023-02-08,2023,2,1888
2023-02-09,2023,2,1889
2023-02-10,2023,2,1890
2023-02-13,2023,2,1891
2023-02-14,2023,2,1892
2023-02-15,2023,2,1893
2023-02-16,2023,2,1894
2023-02-17,2023,2,1895
2023-02-22,2023,2,1896
2023-02-23,2023,2,1897
2023-02-24,2023,2,1898
2023-02-27,2023,2,1899
2023-02-28,2023,2,1900
2023-03-01,2023,3,1901
2023-03-02,2023,3,1902
2023-03-03,2023,3,1903
2023-03-06,2023,3,1904
2023-03-07,2023,3,1905
2023-03-08,2023,3,1906
2023-03-09,2023,3,1907
2023-03-10,2023,3,1908
2023-03-13,2023,3,1909
2023-03-14,2023,3,1910
2023-03-15,2023,3,1911
2023-03-16,2023,3,1912
2023-03-17,2023,3,1913
2023-03-20,2023,3,1914
2023-03-21,2023,3,1915
2023-03-22,2023,3,1916
2023-03-23,2023,3,1917
2023-03-24,2023,3,1918
2023-03-27,2023,3,1919
2023-03-28,2023,3,1920
2023-03-29,2023,3,1921
2023-03-30,2023,3,1922
2023-03-31,2023,3,1923
2023-04-03,2023,4,1924
2023-04-04,2023,4,1925
